source,run_id,split,original_image_path,original_file_name,image_id,original_width,original_height,yolo_label,coco_category_id,category_name,score,raw_box_original_xyxy,preprocessing,crop_path,crop_box_xyxy,crop_width,crop_height
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,11,12,57,0.6197631359100342,"[346.33343505859375, 229.31607055664062, 368.16400146484375, 361.2206726074219]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_010_class_12_score_0p620.jpg,"[346, 229, 369, 362]",23,133
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,24,25,70,0.6162458658218384,"[300.5055236816406, 227.46737670898438, 327.01837158203125, 364.4817810058594]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_011_class_25_score_0p616.jpg,"[300, 227, 328, 365]",28,138
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,28,29,74,0.603908896446228,"[423.4385986328125, 204.0957794189453, 458.0491027832031, 322.9256591796875]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_012_class_29_score_0p604.jpg,"[423, 204, 459, 323]",36,119
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,30,31,76,0.5967893600463867,"[468.67926025390625, 192.02606201171875, 509.59735107421875, 278.3346862792969]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_013_class_31_score_0p597.jpg,"[468, 192, 510, 279]",42,87
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,4,5,50,0.5919060111045837,"[397.7012634277344, 364.97381591796875, 426.5798645019531, 487.67742919921875]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_014_class_5_score_0p592.jpg,"[397, 364, 427, 488]",30,124
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,20,21,66,0.5741419792175293,"[239.04519653320312, 226.2776641845703, 268.76007080078125, 353.20904541015625]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_015_class_21_score_0p574.jpg,"[239, 226, 269, 354]",30,128
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,19,20,65,0.5726345777511597,"[223.2482147216797, 224.2471466064453, 249.78887939453125, 345.079833984375]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_016_class_20_score_0p573.jpg,"[223, 224, 250, 346]",27,122
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,10,11,56,0.5643711686134338,"[289.90069580078125, 377.24658203125, 311.6681823730469, 484.49169921875]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_017_class_11_score_0p564.jpg,"[289, 377, 312, 485]",23,108
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,27,28,73,0.5547859072685242,"[403.46112060546875, 217.31329345703125, 428.9199523925781, 337.937255859375]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_018_class_28_score_0p555.jpg,"[403, 217, 429, 338]",26,121
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,12,13,58,0.5512385368347168,"[268.02264404296875, 372.7869567871094, 297.30169677734375, 500.9333190917969]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_019_class_13_score_0p551.jpg,"[268, 372, 298, 501]",30,129
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,8,9,54,0.5447497367858887,"[323.9655456542969, 376.0908508300781, 345.9810485839844, 476.55181884765625]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_020_class_9_score_0p545.jpg,"[323, 376, 346, 477]",23,101
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,7,8,53,0.5174373984336853,"[338.8764343261719, 371.98687744140625, 364.4141540527344, 483.0344543457031]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_021_class_8_score_0p517.jpg,"[338, 371, 365, 484]",27,113
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,26,27,72,0.4988265037536621,"[382.8620910644531, 217.09014892578125, 409.58587646484375, 344.48095703125]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_022_class_27_score_0p499.jpg,"[382, 217, 410, 345]",28,128
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,16,17,62,0.4956359565258026,"[182.19944763183594, 362.1659240722656, 231.51885986328125, 478.5205383300781]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_023_class_17_score_0p496.jpg,"[182, 362, 232, 479]",50,117
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,14,15,60,0.4841972589492798,"[218.77601623535156, 368.20782470703125, 254.0762939453125, 493.9332580566406]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_024_class_15_score_0p484.jpg,"[218, 368, 255, 494]",37,126
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,13,14,59,0.4788280725479126,"[246.01190185546875, 378.71527099609375, 277.0889587402344, 493.69708251953125]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_025_class_14_score_0p479.jpg,"[246, 378, 278, 494]",32,116
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,5,6,51,0.4761594533920288,"[378.2803955078125, 369.1353759765625, 410.51470947265625, 493.7738952636719]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_026_class_6_score_0p476.jpg,"[378, 369, 411, 494]",33,125
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,23,24,69,0.46519020199775696,"[281.16876220703125, 233.14219665527344, 307.2372131347656, 362.7232971191406]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_027_class_24_score_0p465.jpg,"[281, 233, 308, 363]",27,130
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,22,23,68,0.4633792042732239,"[361.9455261230469, 217.22357177734375, 387.6823425292969, 355.3125305175781]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_028_class_23_score_0p463.jpg,"[361, 217, 388, 356]",27,139
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,9,10,55,0.44878533482551575,"[309.6526184082031, 378.8628845214844, 327.7948913574219, 477.8583068847656]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_029_class_10_score_0p449.jpg,"[309, 378, 328, 478]",19,100
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,21,22,67,0.3926566541194916,"[258.48406982421875, 210.9872283935547, 286.92462158203125, 359.28326416015625]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_030_class_22_score_0p393.jpg,"[258, 210, 287, 360]",29,150
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg,1,640,640,25,26,71,0.33355802297592163,"[325.4794616699219, 228.4307861328125, 351.2034606933594, 363.2474060058594]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate4-00001_jpg.rf.4783271f6cc246259775e4cdd0d49930.jpg/yolo_031_class_26_score_0p334.jpg,"[325, 228, 352, 364]",27,136
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,0,1,3M ESPE Implant,0.8414047956466675,"[122.3481674194336, 153.19174194335938, 154.71224975585938, 214.7881622314453]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_000_class_1_score_0p841.jpg,"[122, 153, 155, 215]",33,62
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,31,32,77,0.7601861357688904,"[481.9158020019531, 313.58111572265625, 539.7174072265625, 400.0617980957031]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_001_class_32_score_0p760.jpg,"[481, 313, 540, 401]",59,88
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,15,16,61,0.7398799061775208,"[174.82354736328125, 195.5623779296875, 213.84341430664062, 323.9119567871094]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_002_class_16_score_0p740.jpg,"[174, 195, 214, 324]",40,129
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,18,19,64,0.7085325121879578,"[98.61132049560547, 329.2422180175781, 158.06448364257812, 418.3689270019531]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_003_class_19_score_0p709.jpg,"[98, 329, 159, 419]",61,90
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,1,2,47,0.6943091750144958,"[440.5805358886719, 316.4619140625, 498.1385192871094, 447.1784362792969]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_004_class_2_score_0p694.jpg,"[440, 316, 499, 448]",59,132
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,3,4,49,0.6841191053390503,"[140.83578491210938, 177.07809448242188, 178.41082763671875, 308.25445556640625]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_005_class_4_score_0p684.jpg,"[140, 177, 179, 309]",39,132
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,17,18,63,0.6776429414749146,"[141.29653930664062, 331.15411376953125, 196.41650390625, 461.1916809082031]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_006_class_18_score_0p678.jpg,"[141, 331, 197, 462]",56,131
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,2,3,48,0.6606355309486389,"[400.96136474609375, 331.7679138183594, 462.14984130859375, 465.9945373535156]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_007_class_3_score_0p661.jpg,"[400, 331, 463, 466]",63,135
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,22,23,68,0.6533074378967285,"[356.09124755859375, 175.97882080078125, 382.8056640625, 338.7084045410156]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_008_class_23_score_0p653.jpg,"[356, 175, 383, 339]",27,164
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,16,17,62,0.6491222977638245,"[174.1571807861328, 339.35137939453125, 238.40603637695312, 473.41131591796875]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_009_class_17_score_0p649.jpg,"[174, 339, 239, 474]",65,135
yolo_two_stage,4ef020aad4,train,/work/data/classification_dataset/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg,3,640,640,11,12,57,0.6456674933433533,"[335.883056640625, 202.13681030273438, 359.95361328125, 337.68743896484375]","{'orig_w': 640, 'orig_h': 640, 'zoom_box': (32, 64, 608, 640), 'inference_w': 576, 'inference_h': 576, 'scale': 1.1111111111111112, 'new_w': 640, 'new_h': 640, 'pad_w': 0, 'pad_h': 0}",/work/scripts/detection_pipeline/inference pipelines/dataprep/prepared_tooth_crops/4ef020aad4/train/cate2-00008_jpg.rf.9332bedf08202a2e53fbd5ebe6d23692.jpg/yolo_010_class_12_score_0p646.jpg,"[335, 202, 360, 338]",25,136
